step,particle_id,from,to
599,14136,FUN_4,FUN_3
601,8838,FUN_1,CUBE_L
620,19468,FUN_2,FUN_1
629,7912,FUN_1,FUN_2
634,12326,FUN_3,FUN_4
642,13822,FUN_1,FUN_2
646,20391,FUN_1,CUBE_L
662,26110,FUN_2,FUN_3
664,7474,FUN_1,FUN_2
675,21110,FUN_1,FUN_2
678,23206,CUBE_R,RET
679,10077,FUN_6,FUN_5
686,12387,CUBE_L,RET
695,22458,FUN_3,FUN_2
700,28606,FUN_2,FUN_1
701,22618,FUN_3,FUN_2
708,10169,CUBE_L,RET
718,21604,FUN_4,FUN_3
724,27156,FUN_1,FUN_2
766,17465,FUN_4,FUN_3
794,11563,FUN_2,FUN_3
796,29432,FUN_4,FUN_3
808,9294,CUBE_L,RET
809,25036,CUBE_L,RET
810,21074,FUN_6,FUN_5
828,19487,FUN_2,FUN_1
853,11184,FUN_5,FUN_6
854,15947,FUN_4,FUN_5
856,24044,FUN_2,FUN_1
867,16589,FUN_3,FUN_4
876,16718,FUN_1,FUN_2
886,2444,RET,CUBE_R
897,987,FUN_2,FUN_1
900,25509,CUBE_R,RET
910,17996,RET,CUBE_L
925,29215,FUN_4,FUN_5
926,13476,CUBE_L,FUN_1
932,11584,FUN_4,FUN_5
940,21449,FUN_3,FUN_4
954,14508,FUN_3,FUN_2
967,28410,RET,CUBE_R
974,10686,FUN_2,FUN_3
983,14223,CUBE_R,RET
988,1566,FUN_3,FUN_2
1009,26128,RET,CUBE_R
1010,6440,FUN_6,FUN_5
1012,8417,FUN_4,FUN_3
1019,20369,FUN_2,FUN_3
1036,1771,FUN_2,FUN_3
1039,8669,FUN_4,FUN_5
1042,7484,FUN_1,FUN_2
1047,13455,FUN_2,FUN_3
1049,15298,FUN_3,FUN_2
1053,28391,FUN_3,FUN_4
1068,19536,FUN_2,FUN_3
1070,23440,RET,CUBE_R
1084,22325,FUN_3,FUN_4
1097,2716,FUN_2,FUN_1
1120,1443,FUN_6,CUBE_R
1124,26247,FUN_1,FUN_2
1146,2364,FUN_2,FUN_3
1157,15411,RET,CUBE_R
1169,2184,FUN_6,CUBE_R
1170,12578,FUN_5,FUN_6
1171,9994,CUBE_L,RET
1172,14454,FUN_3,FUN_4
1177,13380,RET,CUBE_L
1189,16631,FUN_1,FUN_2
1191,9265,FUN_2,FUN_3
1200,11114,RET,CUBE_R
1201,19650,FUN_6,FUN_5
1202,3210,FUN_5,FUN_4
1209,25442,FUN_1,FUN_2
1220,23236,FUN_3,FUN_4
1231,23945,FUN_4,FUN_5
1236,25488,FUN_3,FUN_2
1239,9425,FUN_2,FUN_3
1242,17798,FUN_2,FUN_3
1261,16390,CUBE_R,RET
1266,18207,FUN_3,FUN_4
1271,29956,FUN_3,FUN_4
1277,26981,FUN_2,FUN_1
1279,12161,FUN_2,FUN_3
1335,8521,FUN_3,FUN_2
1335,19041,FUN_1,FUN_2
1345,8419,FUN_2,FUN_1
1354,22458,FUN_2,FUN_3
1424,14678,FUN_3,FUN_4
1436,18167,FUN_3,FUN_2
1444,9335,FUN_5,FUN_4
1458,24653,FUN_5,FUN_4
1471,4892,RET,CUBE_L
1487,7522,RET,CUBE_R
1492,485,FUN_4,FUN_5
1494,19549,FUN_5,FUN_4
1513,2250,CUBE_L,RET
1517,18223,CUBE_R,RET
1528,1113,FUN_1,FUN_2
1533,11838,CUBE_R,RET
1556,28636,FUN_1,FUN_2
1564,12115,FUN_3,FUN_2
1568,15027,FUN_1,FUN_2
1571,6460,FUN_2,FUN_1
1579,19744,FUN_4,FUN_5
1580,3118,FUN_1,FUN_2
1601,29182,FUN_1,FUN_2
1605,12803,FUN_2,FUN_3
1617,23452,FUN_3,FUN_4
1623,20415,FUN_2,FUN_3
1629,28083,FUN_3,FUN_4
1662,22061,FUN_1,FUN_2
1664,8823,FUN_1,FUN_2
1664,23256,FUN_2,FUN_1
1670,21406,FUN_1,FUN_2
1676,28832,FUN_3,FUN_2
1687,20991,FUN_4,FUN_3
1698,13797,FUN_3,FUN_2
1699,8839,FUN_3,FUN_2
1703,25701,FUN_3,FUN_2
1707,24495,FUN_3,FUN_2
1713,7390,FUN_1,FUN_2
1721,2039,FUN_2,FUN_1
1736,28564,FUN_2,FUN_1
1753,10557,FUN_2,FUN_3
1758,19469,FUN_5,FUN_6
1788,7381,FUN_5,FUN_4
1789,5169,CUBE_R,FUN_6
1803,8548,FUN_2,FUN_3
1809,9247,FUN_6,CUBE_R
1812,23596,FUN_3,FUN_2
1822,6810,FUN_2,FUN_3
1822,11768,FUN_3,FUN_2
1850,15480,FUN_5,FUN_4
1851,24945,FUN_2,FUN_1
1854,73,FUN_1,FUN_2
1870,19990,FUN_4,FUN_5
1882,14885,FUN_2,FUN_1
1889,824,FUN_4,FUN_5
1904,11289,CUBE_R,RET
1907,3088,FUN_5,FUN_6
1913,27919,FUN_2,FUN_3
1914,24457,RET,CUBE_L
1934,5448,FUN_2,FUN_3
1940,19929,CUBE_L,RET
1945,11747,RET,CUBE_L
1958,24636,FUN_1,CUBE_L
1964,27913,FUN_1,FUN_2
1968,23051,RET,CUBE_R
1972,15872,FUN_6,CUBE_R
1983,7371,FUN_1,FUN_2
1985,18627,CUBE_R,RET
1993,24949,FUN_2,FUN_1
2017,19739,RET,CUBE_L
2020,1238,CUBE_R,RET
2026,25126,FUN_2,FUN_3
2030,24418,FUN_2,FUN_1
2040,879,FUN_5,FUN_6
2052,4004,CUBE_L,RET
2065,8007,FUN_5,FUN_6
2066,21017,FUN_4,FUN_3
2070,17763,FUN_2,FUN_1
2087,754,FUN_1,FUN_2
2088,6901,FUN_1,FUN_2
2100,9676,FUN_4,FUN_5
2108,16161,FUN_5,FUN_6
2108,27536,FUN_3,FUN_2
2122,2275,FUN_3,FUN_2
2124,19600,FUN_6,FUN_5
2132,26176,CUBE_L,FUN_1
2133,22136,FUN_3,FUN_2
2137,21985,FUN_1,FUN_2
2139,8958,FUN_2,FUN_3
2146,21838,FUN_2,FUN_1
2152,14329,FUN_2,FUN_1
2154,23241,FUN_4,FUN_3
2160,19632,CUBE_L,RET
2161,13741,FUN_6,CUBE_R
2197,19196,CUBE_R,RET
2212,21817,FUN_1,FUN_2
2221,843,RET,CUBE_R
2224,27176,FUN_6,FUN_5
2228,7004,FUN_5,FUN_4
2233,10223,FUN_2,FUN_3
2237,24345,FUN_2,FUN_1
2241,6690,FUN_1,FUN_2
2241,14743,FUN_3,FUN_2
2251,29627,FUN_2,FUN_3
2272,23704,FUN_5,FUN_6
2275,28657,RET,CUBE_L
2280,8555,FUN_4,FUN_5
2281,8363,FUN_2,FUN_1
2290,19566,FUN_1,FUN_2
2314,8864,FUN_3,FUN_4
2332,10012,FUN_2,FUN_3
2334,11767,FUN_4,FUN_5
2342,9700,FUN_6,CUBE_R
2363,9809,FUN_5,FUN_4
2381,12661,FUN_2,FUN_1
2385,25184,FUN_2,FUN_3
2395,14643,FUN_4,FUN_5
2397,8078,FUN_3,FUN_2
2400,10296,CUBE_R,RET
2401,20537,FUN_3,FUN_2
2411,20807,FUN_2,FUN_1
2432,28634,FUN_6,FUN_5
2434,1908,FUN_3,FUN_4
2440,4759,CUBE_L,RET
2440,10177,FUN_6,CUBE_R
2440,21210,FUN_3,FUN_2
2444,25225,FUN_3,FUN_4
2447,11283,FUN_5,FUN_6
2449,6164,FUN_1,FUN_2
2452,5066,CUBE_R,FUN_6
2463,26327,FUN_1,CUBE_L
2468,17626,RET,CUBE_R
2492,24861,FUN_4,FUN_5
2502,12071,FUN_3,FUN_2
2506,27719,FUN_3,FUN_4
2507,8793,FUN_3,FUN_2
2508,10875,FUN_2,FUN_1
2514,25899,FUN_2,FUN_1
2530,3629,FUN_2,FUN_3
2530,5044,RET,CUBE_L
2534,6172,FUN_6,CUBE_R
2535,10806,FUN_1,FUN_2
2560,17763,FUN_1,FUN_2
2564,18375,FUN_6,CUBE_R
2583,1543,FUN_6,FUN_5
2585,2398,FUN_2,FUN_3
2587,15459,RET,CUBE_R
2597,7084,FUN_3,FUN_2
2606,26431,FUN_4,FUN_3
2631,20784,FUN_4,FUN_3
2642,8214,FUN_2,FUN_3
2651,28606,FUN_1,FUN_2
2664,28675,FUN_4,FUN_5
2670,24066,FUN_2,FUN_3
2694,26185,FUN_2,FUN_1
2698,21298,FUN_3,FUN_2
2731,7101,FUN_2,FUN_3
2741,10312,CUBE_L,RET
2745,6365,RET,CUBE_R
2766,19558,FUN_2,FUN_3
2769,17928,FUN_6,CUBE_R
2769,22928,FUN_3,FUN_2
2775,18686,FUN_1,FUN_2
2792,10150,FUN_6,CUBE_R
2793,28247,FUN_3,FUN_2
2805,13513,FUN_1,FUN_2
2829,24032,CUBE_L,RET
2852,5841,FUN_1,FUN_2
2857,3495,FUN_3,FUN_2
2863,20445,FUN_2,FUN_3
2863,27048,FUN_3,FUN_2
2879,21123,FUN_1,FUN_2
2882,27415,FUN_2,FUN_1
2892,5425,FUN_4,FUN_3
2907,13165,FUN_3,FUN_2
2908,20148,FUN_1,FUN_2
2926,27266,CUBE_R,FUN_6
2937,22077,RET,CUBE_R
2938,9661,FUN_5,FUN_6
2938,26908,FUN_3,FUN_4
2950,26548,FUN_2,FUN_3
2978,25965,CUBE_R,FUN_6
2997,11341,CUBE_R,RET
3001,17300,FUN_3,FUN_2
3001,23314,CUBE_R,RET
3014,7790,FUN_3,FUN_2
3015,20645,FUN_2,FUN_1
3018,16417,CUBE_L,RET
3028,18816,FUN_3,FUN_4
3033,19780,FUN_3,FUN_4
3034,19903,FUN_2,FUN_1
3036,15431,FUN_1,FUN_2
3039,15626,RET,CUBE_R
3041,21396,RET,CUBE_R
3044,19671,FUN_2,FUN_3
3051,3102,CUBE_R,FUN_6
3074,20552,FUN_2,FUN_3
3093,6478,FUN_3,FUN_2
3095,6093,FUN_2,FUN_3
3110,24988,FUN_4,FUN_5
3125,14990,FUN_1,FUN_2
3129,5083,FUN_3,FUN_2
3133,7922,FUN_3,FUN_2
3155,23768,FUN_2,FUN_3
3164,10179,FUN_2,FUN_3
3209,21308,FUN_6,CUBE_R
3212,6703,FUN_1,CUBE_L
3226,10066,FUN_2,FUN_3
3245,18749,FUN_4,FUN_5
3256,10310,FUN_1,FUN_2
3271,2625,FUN_4,FUN_5
3291,1493,RET,CUBE_L
3304,1960,CUBE_L,RET
3328,9112,FUN_4,FUN_5
3344,17244,FUN_1,CUBE_L
3380,898,FUN_2,FUN_3
3406,11451,RET,CUBE_L
3411,15317,FUN_6,CUBE_R
3417,23435,CUBE_R,RET
3422,16894,FUN_2,FUN_3
3472,15223,FUN_4,FUN_3
3473,23596,FUN_2,FUN_3
3486,2184,CUBE_R,FUN_6
3490,15149,FUN_3,FUN_4
3490,17818,CUBE_L,FUN_1
3491,21459,FUN_2,FUN_1
3509,25691,FUN_2,FUN_1
3517,23481,FUN_4,FUN_5
3547,19395,FUN_2,FUN_1
3553,5311,FUN_1,CUBE_L
3554,1688,CUBE_R,RET
3554,10851,FUN_3,FUN_2
3555,27048,FUN_2,FUN_3
3569,2481,FUN_4,FUN_5
3573,19487,FUN_1,FUN_2
3601,3140,FUN_5,FUN_4
3603,14454,FUN_4,FUN_3
3609,13759,FUN_4,FUN_5
3643,28783,FUN_3,FUN_4
3686,18193,FUN_2,FUN_3
3692,19860,FUN_1,FUN_2
3699,29804,FUN_2,FUN_3
3700,1541,FUN_2,FUN_1
3707,11770,FUN_4,FUN_5
3730,27755,FUN_1,FUN_2
3742,14648,FUN_3,FUN_4
3743,9631,FUN_5,FUN_6
3756,13427,CUBE_R,FUN_6
3771,12009,CUBE_L,FUN_1
3779,3378,FUN_2,FUN_3
3780,2283,FUN_2,FUN_3
3786,10673,FUN_2,FUN_1
3803,29825,RET,CUBE_L
3804,19200,FUN_3,FUN_2
3811,11833,FUN_1,CUBE_L
3817,14946,CUBE_R,FUN_6
3828,9878,RET,CUBE_L
3834,9611,FUN_5,FUN_4
3892,17937,CUBE_R,RET
3900,5214,FUN_4,FUN_3
3900,21450,FUN_4,FUN_3
3913,1098,FUN_2,FUN_1
3919,12223,FUN_5,FUN_6
3953,25705,FUN_2,FUN_3
3958,12856,FUN_1,FUN_2
3958,23024,FUN_4,FUN_3
3965,12165,FUN_3,FUN_2
3973,11242,FUN_2,FUN_1
3974,28691,FUN_3,FUN_4
3987,29560,FUN_3,FUN_4
3996,1491,FUN_3,FUN_4
3998,10424,FUN_2,FUN_1
4003,19245,FUN_3,FUN_2
4006,10146,FUN_6,FUN_5
4009,6930,CUBE_R,RET
4029,28024,CUBE_R,FUN_6
4037,19344,RET,CUBE_L
4037,21880,CUBE_L,RET
4041,2455,FUN_4,FUN_5
4051,5675,FUN_1,FUN_2
4060,3948,FUN_6,CUBE_R
4063,26276,RET,CUBE_L
4068,20087,FUN_4,FUN_5
4070,544,RET,CUBE_R
4080,24433,CUBE_R,FUN_6
4101,17548,FUN_2,FUN_3
4111,15285,FUN_1,FUN_2
4113,18605,CUBE_L,RET
4143,16231,FUN_2,FUN_1
4149,18214,FUN_2,FUN_3
4152,5123,FUN_1,FUN_2
4160,3100,FUN_6,CUBE_R
4166,29052,FUN_2,FUN_3
4169,23094,FUN_2,FUN_3
4178,10286,FUN_5,FUN_4
4179,25118,FUN_2,FUN_1
4198,27088,FUN_2,FUN_1
4233,15156,FUN_6,FUN_5
4236,26964,FUN_6,FUN_5
4241,28247,FUN_2,FUN_3
4254,26944,CUBE_L,RET
4285,709,FUN_4,FUN_3
4295,10577,FUN_2,FUN_1
4308,24946,CUBE_R,FUN_6
4315,7403,RET,CUBE_L
4328,8798,FUN_2,FUN_1
4334,22706,FUN_4,FUN_3
4338,27900,FUN_1,FUN_2
4344,4314,FUN_1,FUN_2
4352,2406,FUN_3,FUN_4
4352,11902,FUN_5,FUN_6
4352,18411,FUN_3,FUN_4
4355,16039,FUN_2,FUN_1
4362,18050,FUN_2,FUN_3
4372,5065,FUN_2,FUN_1
4373,12312,FUN_5,FUN_4
4383,12711,CUBE_L,RET
4396,12569,FUN_6,FUN_5
4397,12702,FUN_3,FUN_2
4398,15161,RET,CUBE_L
4433,6132,FUN_2,FUN_3
4451,25754,FUN_3,FUN_2
4501,14823,FUN_4,FUN_3
4504,25134,FUN_2,FUN_1
4506,534,FUN_1,FUN_2
4517,8625,CUBE_L,FUN_1
4532,24009,FUN_2,FUN_1
4536,4544,RET,CUBE_R
4538,23835,FUN_3,FUN_4
4548,22797,FUN_2,FUN_3
4577,16128,FUN_6,FUN_5
4580,1125,FUN_3,FUN_2
4580,6264,FUN_3,FUN_4
4621,3035,FUN_3,FUN_2
4628,22515,FUN_2,FUN_1
4649,21126,RET,CUBE_R
4659,13260,FUN_3,FUN_4
4673,5592,RET,CUBE_R
4693,18851,FUN_2,FUN_1
4698,2025,CUBE_R,RET
4706,26414,FUN_5,FUN_6
4707,2347,FUN_2,FUN_1
4716,23827,CUBE_L,FUN_1
4739,18061,FUN_1,FUN_2
4740,5135,FUN_3,FUN_2
4765,26489,FUN_4,FUN_5
4767,10085,FUN_3,FUN_2
4781,25981,FUN_1,FUN_2
4784,3951,FUN_5,FUN_6
4784,17975,FUN_6,FUN_5
4786,29867,FUN_4,FUN_3
4809,2466,FUN_1,FUN_2
4839,28485,CUBE_R,FUN_6
4860,27347,CUBE_R,RET
4880,13099,FUN_2,FUN_1
4883,22302,FUN_1,FUN_2
4895,1459,FUN_3,FUN_4
4895,7042,RET,CUBE_L
4898,29967,FUN_2,FUN_3
4899,52,CUBE_L,RET
4930,4408,FUN_3,FUN_2
4940,25891,FUN_5,FUN_4
4947,26266,FUN_4,FUN_3
4971,1162,FUN_2,FUN_3
4978,12572,FUN_1,FUN_2
5006,21958,CUBE_R,RET
5007,14181,CUBE_L,RET
5020,16644,FUN_4,FUN_5
5023,6760,FUN_3,FUN_2
5029,24734,FUN_6,FUN_5
5032,22744,FUN_1,FUN_2
5042,3797,FUN_3,FUN_2
5066,5915,FUN_4,FUN_5
5078,13023,FUN_2,FUN_1
5092,11447,CUBE_L,RET
5095,29884,FUN_4,FUN_3
5104,14743,FUN_2,FUN_3
5105,26090,FUN_2,FUN_1
5108,16586,FUN_1,FUN_2
5111,25514,CUBE_L,RET
5116,3053,FUN_4,FUN_3
5116,21162,FUN_6,CUBE_R
5128,29928,FUN_4,FUN_3
5132,15054,FUN_4,FUN_3
5137,11386,FUN_3,FUN_4
5144,26258,FUN_3,FUN_4
5171,15714,FUN_3,FUN_2
5204,1012,RET,CUBE_L
5216,13536,FUN_3,FUN_2
5216,16731,FUN_2,FUN_3
5218,18508,FUN_3,FUN_4
5277,9892,FUN_3,FUN_2
5277,20470,FUN_3,FUN_2
5278,22873,FUN_4,FUN_5
5280,2211,FUN_1,FUN_2
5283,2039,FUN_1,FUN_2
5289,28832,FUN_2,FUN_3
5290,23485,FUN_2,FUN_1
5312,10240,RET,CUBE_L
5319,3806,FUN_3,FUN_2
5343,4036,FUN_2,FUN_3
5375,28741,FUN_3,FUN_2
5383,18280,FUN_3,FUN_4
5396,2578,FUN_2,FUN_3
5398,4346,RET,CUBE_R
5408,6889,FUN_4,FUN_3
5413,22040,FUN_1,FUN_2
5423,1461,FUN_3,FUN_2
5441,2276,CUBE_R,RET
5445,2804,CUBE_L,FUN_1
5457,1373,FUN_1,FUN_2
5461,7565,FUN_3,FUN_2
5464,824,FUN_5,FUN_4
5464,8542,FUN_4,FUN_5
5464,19340,FUN_2,FUN_3
5477,6431,CUBE_L,RET
5484,9874,FUN_3,FUN_2
5484,13735,FUN_4,FUN_5
5490,19890,CUBE_L,RET
5493,21040,FUN_3,FUN_2
5505,14082,FUN_4,FUN_5
5505,23654,CUBE_R,FUN_6
5510,25920,FUN_4,FUN_3
5524,29943,FUN_2,FUN_1
5527,13797,FUN_2,FUN_3
5540,4561,FUN_4,FUN_3
5544,3666,FUN_3,FUN_2
5550,25203,FUN_3,FUN_4
5552,22280,FUN_1,CUBE_L
5558,11755,CUBE_L,FUN_1
5562,29332,CUBE_R,FUN_6
5590,2419,RET,CUBE_L
5597,26348,FUN_3,FUN_4
5599,25820,CUBE_L,RET
5616,17500,FUN_3,FUN_2
5622,10221,CUBE_L,RET
5626,3660,RET,CUBE_R
5629,18517,FUN_3,FUN_2
5653,13181,FUN_1,FUN_2
5662,3906,FUN_3,FUN_4
5669,27407,RET,CUBE_L
5678,25691,FUN_1,FUN_2
5685,17300,FUN_2,FUN_3
5687,28767,FUN_2,FUN_1
5691,17530,FUN_3,FUN_2
5723,15460,FUN_2,FUN_1
5728,26970,FUN_2,FUN_1
5730,9458,FUN_3,FUN_4
5732,14068,FUN_4,FUN_5
5737,26642,FUN_3,FUN_2
5749,18290,FUN_3,FUN_2
5753,23694,FUN_2,FUN_1
5757,26642,FUN_2,FUN_3
5765,24851,FUN_3,FUN_2
5780,14471,FUN_5,FUN_6
5782,20535,FUN_2,FUN_3
5800,5367,FUN_3,FUN_4
5837,24268,FUN_5,FUN_4
5840,14725,FUN_1,FUN_2
5867,9337,FUN_2,FUN_1
5872,4743,FUN_4,FUN_5
5872,8816,FUN_3,FUN_4
5874,18676,RET,CUBE_L
5880,987,FUN_1,FUN_2
5898,1098,FUN_1,FUN_2
5899,20810,FUN_6,FUN_5
5900,22134,FUN_3,FUN_4
5917,18317,RET,CUBE_L
5919,16075,FUN_3,FUN_2
5946,29904,FUN_3,FUN_2
5949,26988,FUN_2,FUN_3
5959,27083,FUN_2,FUN_1
5960,11235,FUN_2,FUN_3
5971,10424,FUN_1,FUN_2
5996,28694,FUN_2,FUN_1
6032,5171,FUN_2,FUN_3
6035,5135,FUN_2,FUN_3
6042,9571,FUN_3,FUN_2
6045,9919,FUN_2,FUN_1
6063,22800,FUN_1,FUN_2
6064,20392,CUBE_R,RET
6088,21034,FUN_3,FUN_2
6090,3364,FUN_3,FUN_2
6120,26835,CUBE_R,FUN_6
6127,25718,CUBE_L,RET
6129,14947,FUN_4,FUN_3
6134,14506,FUN_1,FUN_2
6135,17483,FUN_5,FUN_6
6148,23904,FUN_6,FUN_5
6199,18187,CUBE_R,FUN_6
6200,10895,FUN_3,FUN_2
6217,16510,FUN_4,FUN_5
6256,12193,RET,CUBE_R
6267,10970,CUBE_R,FUN_6
6274,10082,FUN_2,FUN_1
6281,20719,FUN_6,FUN_5
6284,19495,RET,CUBE_L
6293,2716,FUN_1,FUN_2
6296,10931,FUN_2,FUN_3
6309,21110,FUN_2,FUN_3
6317,14259,FUN_2,FUN_1
6321,26681,FUN_2,FUN_1
6330,11370,FUN_2,FUN_3
6347,8363,FUN_1,FUN_2
6351,19390,FUN_3,FUN_2
6374,11882,FUN_3,FUN_4
6375,13782,FUN_2,FUN_1
6384,8588,RET,CUBE_L
6393,2303,FUN_2,FUN_3
6400,4511,CUBE_R,RET
6426,13613,FUN_2,FUN_3
6428,4379,FUN_3,FUN_2
6428,15989,FUN_2,FUN_1
6430,17080,FUN_2,FUN_3
6431,20075,FUN_2,FUN_3
6474,9245,CUBE_R,RET
6479,16191,FUN_3,FUN_4
6484,2597,FUN_2,FUN_1
6509,25557,FUN_3,FUN_4
6519,1580,FUN_2,FUN_1
6519,10704,FUN_5,FUN_6
6526,9645,FUN_2,FUN_1
6532,20745,FUN_4,FUN_5
6545,15632,FUN_6,CUBE_R
6550,24033,FUN_2,FUN_1
6559,277,FUN_3,FUN_2
6561,24189,FUN_1,CUBE_L
6566,18245,CUBE_L,RET
6567,26595,FUN_1,FUN_2
6590,13690,RET,CUBE_L
6605,18324,FUN_3,FUN_4
6611,10811,FUN_2,FUN_3
6617,6624,FUN_2,FUN_1
6618,22064,FUN_2,FUN_1
6626,752,FUN_4,FUN_3
6635,413,CUBE_R,FUN_6
6656,7450,CUBE_L,RET
6672,23838,FUN_3,FUN_2
6680,21662,FUN_3,FUN_2
6684,24592,FUN_3,FUN_2
6690,6038,FUN_2,FUN_3
6707,22282,RET,CUBE_R
6711,22245,FUN_6,CUBE_R
6729,25230,CUBE_R,FUN_6
6729,26905,FUN_3,FUN_4
6741,20611,FUN_6,FUN_5
6777,13005,FUN_5,FUN_4
6783,10346,FUN_2,FUN_1
6790,12746,FUN_6,CUBE_R
6793,24028,FUN_4,FUN_3
6797,28300,FUN_2,FUN_1
6801,7505,FUN_3,FUN_2
6801,17334,CUBE_L,RET
6810,10001,CUBE_L,FUN_1
6813,1940,FUN_5,FUN_6
6813,29304,FUN_2,FUN_3
6818,21929,FUN_1,FUN_2
6824,15286,FUN_3,FUN_4
6824,16745,FUN_3,FUN_2
6832,9007,RET,CUBE_R
6839,17965,CUBE_L,RET
6856,8503,RET,CUBE_R
6857,25024,FUN_3,FUN_2
6860,24874,FUN_3,FUN_4
6861,2445,CUBE_L,RET
6870,28105,CUBE_R,RET
6874,10875,FUN_1,FUN_2
6878,26375,FUN_6,FUN_5
6884,7505,FUN_2,FUN_3
6889,6478,FUN_2,FUN_3
6889,27492,FUN_5,FUN_4
6890,7604,FUN_2,FUN_1
6894,2686,FUN_6,CUBE_R
6900,20807,FUN_1,FUN_2
6905,9875,FUN_3,FUN_4
6916,695,CUBE_L,FUN_1
6930,19880,FUN_2,FUN_1
6934,12115,FUN_2,FUN_3
6939,10767,FUN_3,FUN_4
6953,3398,FUN_2,FUN_3
6975,25907,FUN_2,FUN_3
6980,8270,FUN_3,FUN_2
6987,2064,FUN_3,FUN_2
6991,15062,FUN_3,FUN_2
7011,19515,FUN_3,FUN_4
7038,8017,RET,CUBE_R
7044,19388,CUBE_L,FUN_1
7070,4542,FUN_2,FUN_3
7077,13623,FUN_5,FUN_4
7081,25488,FUN_2,FUN_1
7090,21246,CUBE_R,RET
7098,12064,CUBE_R,FUN_6
7098,20027,CUBE_L,RET
7102,15096,FUN_3,FUN_2
7108,4030,FUN_5,FUN_4
7128,15062,FUN_2,FUN_3
7143,5559,FUN_3,FUN_4
7143,11688,CUBE_R,FUN_6
7156,17360,CUBE_R,RET
7171,16252,RET,CUBE_L
7176,27844,FUN_3,FUN_4
7183,13959,FUN_1,CUBE_L
7188,21662,FUN_2,FUN_3
7192,6871,FUN_2,FUN_1
7210,24041,CUBE_L,FUN_1
7217,21815,FUN_1,FUN_2
7218,4910,RET,CUBE_R
7221,117,FUN_3,FUN_2
7229,19794,FUN_3,FUN_2
7241,15099,CUBE_R,FUN_6
7283,19670,FUN_3,FUN_4
7284,29069,CUBE_L,RET
7286,18063,FUN_1,FUN_2
7293,12484,CUBE_R,FUN_6
7311,4408,FUN_2,FUN_3
7311,25207,FUN_1,FUN_2
7312,14862,FUN_5,FUN_6
7319,27971,FUN_3,FUN_2
7321,7604,FUN_1,FUN_2
7321,8195,CUBE_L,FUN_1
7332,19144,FUN_4,FUN_3
7349,20838,FUN_3,FUN_2
7349,29037,FUN_4,FUN_5
7361,12069,FUN_2,FUN_1
7364,4935,RET,CUBE_L
7366,19358,FUN_3,FUN_2
7407,18435,RET,CUBE_L
7411,28174,FUN_1,FUN_2
7423,15464,FUN_2,FUN_3
7438,4557,FUN_3,FUN_2
7446,28193,RET,CUBE_L
7458,10836,RET,CUBE_R
7482,26914,FUN_6,FUN_5
7485,2598,FUN_3,FUN_4
7507,27610,FUN_4,FUN_3
7515,18864,CUBE_L,FUN_1
7522,24044,FUN_1,FUN_2
7543,15580,FUN_4,FUN_5
7549,5186,FUN_2,FUN_3
